"Papa ID","Device ID","Event Type","Date","Message ID","Payload","# of Hops"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:16.748+00:00","7IIL","Counter:2441 Temp:17.22 Hum:24.927 Press:96950.71 Gas:147592.97 Pred:0 Lat:33.42559 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:01:06.338+00:00","7S2J","Counter:2440 Temp:17.21 Hum:24.953 Press:96950.62 Gas:147976.88 Pred:0 Lat:33.42559 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:55.762+00:00","A8NG","Counter:2439 Temp:17.20 Hum:24.973 Press:96950.23 Gas:150854.45 Pred:0 Lat:33.42576 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:45.404+00:00","15DO","Counter:2438 Temp:17.19 Hum:24.999 Press:96950.13 Gas:153293.41 Pred:0 Lat:33.42576 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:35.062+00:00","1K71","Counter:2437 Temp:17.18 Hum:25.025 Press:96949.73 Gas:153431.22 Pred:0 Lat:33.42576 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:24.695+00:00","SQXB","Counter:2436 Temp:17.17 Hum:25.019 Press:96949.23 Gas:154682.78 Pred:0 Lat:33.42576 Lng:-111.9357 Alt:374.80","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:14.284+00:00","AJKI","Counter:2435 Temp:17.17 Hum:25.003 Press:96949.42 Gas:155104.52 Pred:1 Lat:33.42576 Lng:-111.9357 Alt:384.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:00:04.017+00:00","N02V","Counter:2434 Temp:17.18 Hum:24.988 Press:96949.32 Gas:153431.22 Pred:0 Lat:33.42576 Lng:-111.9357 Alt:384.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:53.326+00:00","8HLU","Counter:2433 Temp:17.17 Hum:25.009 Press:96949.52 Gas:154124.02 Pred:0 Lat:33.42551 Lng:-111.9357 Alt:384.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:42.929+00:00","V8A0","Counter:2432 Temp:17.16 Hum:25.029 Press:96949.39 Gas:153846.16 Pred:0 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:32.562+00:00","K7BC","Counter:2431 Temp:17.16 Hum:25.029 Press:96949.07 Gas:154402.89 Pred:1 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:22.143+00:00","TKL4","Counter:2430 Temp:17.17 Hum:25.019 Press:96948.95 Gas:153846.16 Pred:1 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:11.702+00:00","HJOE","Counter:2429 Temp:17.17 Hum:24.987 Press:96948.95 Gas:152608.05 Pred:1 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:59:01.282+00:00","GAF4","Counter:2428 Temp:17.19 Hum:24.988 Press:96949.01 Gas:151255.55 Pred:0 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:58:50.912+00:00","W204","Counter:2427 Temp:17.18 Hum:25.015 Press:96948.80 Gas:150987.91 Pred:0 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:58:40.535+00:00","3CZV","Counter:2426 Temp:17.18 Hum:25.052 Press:96948.84 Gas:153155.84 Pred:0 Lat:33.42530 Lng:-111.9357 Alt:385.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:58:30.295+00:00","4DJY","Counter:2425 Temp:17.18 Hum:25.068 Press:96948.73 Gas:152744.62 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:58:19.617+00:00","70ZC","Counter:2424 Temp:17.18 Hum:25.068 Press:96948.80 Gas:153293.41 Pred:1 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:58:09.209+00:00","1WVU","Counter:2423 Temp:17.20 Hum:25.058 Press:96949.06 Gas:152881.45 Pred:1 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:58.834+00:00","GI8R","Counter:2422 Temp:17.21 Hum:25.043 Press:96949.14 Gas:152335.61 Pred:1 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:48.429+00:00","XJM8","Counter:2421 Temp:17.22 Hum:25.033 Press:96948.97 Gas:151524.12 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:37.931+00:00","PTKO","Counter:2420 Temp:17.22 Hum:25.044 Press:96948.82 Gas:149795.20 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:27.639+00:00","9EJN","Counter:2419 Temp:17.21 Hum:25.054 Press:96948.77 Gas:151255.55 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:17.068+00:00","P0BL","Counter:2418 Temp:17.20 Hum:25.021 Press:96948.51 Gas:151524.12 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
